Date,High,Low,Close,Tmrw_return
2007-01-12,17.25,16.92,9.143929,0.0116891613671
2007-01-22,16.93,16.5,8.977285,-0.0102318598154
2007-01-23,16.700001,16.120001,8.885899,0.0268592825707
2007-01-24,17.040001,16.5,9.127802,-0.00413098091435
2007-01-26,17.110001,16.879999,9.15468,-0.000587303819851
2007-01-31,17.209999,17.0,9.246066,0.0029027489993
2007-02-01,17.370001,17.190001,9.272944,-0.00116017505413
2007-02-05,17.379999,17.219999,9.294447,-0.00115748939807
2007-02-08,17.360001,17.219999,9.315949,0.00460565455346
2007-02-09,17.51,17.299999,9.358954,-0.00172475603906
2007-02-12,17.450001,17.280001,9.342826,0.0171139822926
2007-02-20,18.190001,18.01,9.708369,-0.00499589104312
2007-02-21,18.08,17.92,9.659988,0.00111232248104
2007-02-23,18.32,17.799999,9.611607,0.00167646114044
2007-02-27,17.77,17.139999,9.262192,0.00231889794601
2007-02-28,17.379999,17.1,9.283695,-0.00580719604483
2007-03-05,17.02,16.42,9.009538,0.00772663011424
2007-03-12,17.35,16.9,9.289071,-0.0269811629778
2007-03-13,17.25,16.76,9.041792,0.00118832786783
2007-03-15,17.040001,16.77,9.068671,-0.00713870043285
2007-03-20,16.99,16.780001,9.11705,0.00705062015983
2007-03-22,17.5,16.6,9.364329,-0.00460300487558
2007-03-28,17.110001,16.91,9.100924,0.00412611100477
2007-04-10,17.4,17.24,9.332076,0.000575911736879
2007-04-12,17.559999,17.25,9.380456,0.0119625455615
2007-04-16,17.93,17.18,9.63311,0.00334265082638
2007-04-17,18.0,17.780001,9.665364,0.00885942454104
2007-04-18,18.190001,17.700001,9.751374,-0.00331311876357
2007-04-23,18.6,17.950001,9.670739,0.00995592185876
2007-04-24,18.32,17.940001,9.767501,0.0109470781803
2007-04-25,18.370001,18.16,9.875014,0.00542877409032
2007-04-26,18.5,18.200001,9.928769,-0.0136279550045
2007-04-30,18.73,18.25,9.944896,-0.00379092646622
2007-05-01,19.0,18.23,9.907267,-0.00707880786146
2007-05-02,18.49,18.24,9.837383,-0.0120946410128
2007-05-03,18.4,18.059999,9.71912,0.000552983574351
2007-05-04,18.299999,18.049999,9.724496,0.00331118770575
2007-05-07,18.25,18.09,9.756749,-0.00220623980446
2007-05-08,18.18,18.01,9.735247,-0.0033186162535
2007-05-09,18.23,17.940001,9.702993,-0.0201461452636
2007-05-10,18.02,17.65,9.509471,0.0134757929934
2007-05-11,17.950001,17.530001,9.638486,-0.0011161505595
2007-05-14,18.120001,17.82,9.627734,-0.00616077849756
2007-05-15,18.120001,17.799999,9.568602,0.0238701700314
2007-05-16,18.24,17.91,9.799754,-0.0216254455801
2007-05-17,18.129999,17.809999,9.590105,0.0243645148551
2007-05-18,18.299999,17.84,9.826633,0.00273148577687
2007-05-21,18.41,18.059999,9.853511,0.0173070012531
2007-05-22,18.68,18.1,10.02553,0.00588081609746
2007-05-24,19.0,18.34,9.896515,0.0156296323089
2007-05-25,18.73,18.42,10.052409,0.015388905571
2007-05-29,19.049999,18.66,10.208301,-0.00422164666069
2007-05-30,18.99,18.709999,10.165296,-0.00211737768401
2007-05-31,18.950001,18.790001,10.143795,0.00528530685997
2007-06-01,19.049999,18.5,10.19755,0.000527046537977
2007-06-04,19.030001,18.809999,10.202926,0.00157937713601
2007-06-07,19.120001,18.75,10.084662,0.0263034656751
2007-06-08,19.27,18.66,10.353443,0.00207464349976
2007-06-11,19.440001,19.15,10.374945,-0.0241227791835
2007-06-12,19.33,18.84,10.127667,0.01684252071
2007-06-14,19.23,18.99,10.219053,-0.00633253052005
2007-06-15,19.059999,18.790001,10.154545,0.0266404240486
2007-06-18,19.49,18.879999,10.428702,-0.00620473491049
2007-06-19,19.389999,19.15,10.364195,-0.00624357122781
2007-06-20,19.33,19.1,10.299687,0.00364675449257
2007-06-21,19.27,18.9,10.337316,-0.0120325564537
2007-06-22,19.15,18.799999,10.213677,-0.00263503807971
2007-06-25,19.23,18.82,10.186799,-0.0186422824623
2007-06-26,19.1,18.540001,9.998653,-0.00269188197438
2007-06-27,18.6,18.35,9.971774,-0.000539166766204
2007-06-28,18.77,18.43,9.966399,-0.00324152226616
2007-06-29,19.129999,18.34,9.934145,0.0112995541229
2007-07-02,18.780001,18.5,10.047033,0.00905470180959
2007-07-03,18.9,18.68,10.138419,0.0105485823121
2007-07-05,19.08,18.700001,10.245931,0.00418839478836
2007-07-06,19.16,18.92,10.288935,-0.00313965031999
2007-07-09,19.15,18.91,10.256682,0.0304540089089
2007-07-10,19.92,18.940001,10.573844,-0.0102198708681
2007-07-11,19.98,19.379999,10.466331,0.0218449464831
2007-07-13,19.93,19.709999,10.697483,-0.00554289545204
2007-07-16,19.860001,19.610001,10.638352,-0.00506594253543
2007-07-17,19.940001,19.559999,10.584595,0.00152237550901
2007-07-18,19.75,19.35,10.600721,0.00404859290916
2007-07-19,19.91,19.65,10.643726,-0.0116841333446
2007-07-20,19.860001,19.530001,10.520087,0.00712837086333
2007-07-23,20.18,19.6,10.595346,-0.0194677759445
2007-07-24,19.719999,19.280001,10.391073,-0.0591385245626
