Date,High,Low,Close,Tmrw_return
2007-01-03,26.33,25.68,20.252407,0.0152733322476
2007-01-04,26.43,25.67,20.564103,-0.016428281495
2007-01-05,26.280001,25.700001,20.22903,0.00920255681791
2007-01-08,26.200001,25.48,20.416048,-0.00114568666353
2007-01-09,26.389999,26.049999,20.392671,0.0106424527192
2007-01-10,26.549999,25.959999,20.610858,0.00377354835796
2007-01-11,26.59,26.18,20.688781,0.0205040204177
2007-01-12,27.1,26.450001,21.117363,0.000368917406314
2007-01-16,27.139999,26.809999,21.125155,0.097621271799
2007-01-17,30.75,28.85,23.291437,-0.00974956519983
2007-01-18,29.92,28.91,23.065459,-0.0112112738534
2007-01-19,29.5,28.75,22.80831,0.00748810196333
2007-01-22,29.77,29.209999,22.979742,0.0114633725047
2007-01-23,29.85,29.459999,23.244683,0.0106703116904
2007-01-24,30.190001,29.629999,23.494039,-0.00765773397573
2007-01-25,30.190001,29.85,23.314815,-0.00368327849474
2007-01-26,29.9,29.440001,23.229098,0.00835149324741
2007-01-29,30.16,29.68,23.423908,0.0204155987421
2007-01-30,30.68,30.059999,23.907036,0.00714518823655
2007-01-31,30.969999,30.35,24.078468,0.0119030193617
2007-02-01,31.450001,30.91,24.366787,0.007010844746
2007-02-06,31.75,31.309999,24.584973,0.00694888117459
2007-02-07,31.889999,31.549999,24.756406,-0.00917005919765
2007-02-08,32.0,31.34,24.530426,-0.00509554628311
2007-02-09,31.68,31.139999,24.405748,0.00541318293542
2007-02-12,31.799999,31.129999,24.538219,-0.0118192851237
2007-02-13,31.49,30.91,24.249902,0.0108661131189
2007-02-14,31.610001,30.99,24.514841,0.0116923751515
2007-02-15,31.940001,31.43,24.80316,0.00532668006435
2007-02-16,32.060001,31.76,24.935631,0.0130395677144
2007-02-20,32.450001,31.860001,25.26291,0.0027721998906
2007-02-21,32.509998,31.860001,25.333041,-0.00184720000418
2007-02-22,33.09,32.32,25.286289,-0.0117794844189
2007-02-23,32.400002,31.83,24.990177,0.0179239088614
2007-02-26,32.68,32.119999,25.442137,-0.0301593153393
2007-02-27,32.650002,30.9,24.686275,-0.0159087346268
2007-02-28,31.68,30.0,24.296655,0.00639385542345
2007-03-01,31.530001,30.26,24.452502,-0.0183313969465
2007-03-02,31.52,30.719999,24.008337,-0.022649886735
2007-03-05,30.610001,29.0,23.470663,0.0125372545032
2007-03-06,30.639999,29.219999,23.766773,-0.000984126256376
2007-03-07,30.65,30.190001,23.743395,0.0143372084109
2007-03-08,31.120001,30.51,24.086261,0.00193922507886
2007-03-09,31.17,30.82,24.133015,0.0102795921547
2007-03-12,31.440001,30.860001,24.382372,-0.0232794341746
2007-03-13,31.290001,30.57,23.82132,0.000654031934909
2007-03-14,30.709999,30.129999,23.836905,0.0142813232042
2007-03-15,31.15,30.5,24.17977,-0.00971512137463
2007-03-16,31.290001,30.73,23.945998,0.0212499789199
2007-03-19,31.459999,30.98,24.460295,0.00382411251056
2007-03-20,31.49,31.16,24.554013,0.0260570604248
2007-03-21,32.279999,31.389999,25.202227,0.00371166351531
2007-03-22,32.419998,32.099998,25.295943,-0.00216347569126
2007-03-23,32.619999,32.220001,25.241275,0.000309405593765
2007-03-29,31.74,31.219999,24.718018,0.00629927337622
2007-03-30,32.0,31.33,24.874215,0.00594777167628
2007-04-03,32.439999,31.99,25.217847,0.00832697117368
2007-04-04,32.639999,32.16,25.428712,0.000307007350771
2007-04-05,32.619999,32.290001,25.43652,-0.00399941350303
2007-04-10,32.639999,32.220001,25.280323,-0.00868755681608
2007-04-11,32.459999,31.93,25.06165,0.00373248410199
2007-04-12,32.259998,31.870001,25.155367,0.00402791436998
2007-04-13,32.360001,32.040001,25.256895,0.00647248257566
2007-04-16,32.560001,32.369999,25.4209,-0.00678171328092
2007-04-17,32.560001,32.290001,25.249086,0.00154535635314
2007-04-18,32.75,32.16,25.288135,-0.00557451898356
2007-04-19,32.48,31.0,25.147558,0.0196808226859
2007-04-20,32.990002,32.450001,25.647385,-0.0206129975949
2007-04-23,32.799999,31.99,25.124127,-0.012511812162
2007-04-24,32.310001,31.66,24.811737,0.00564971596659
2007-04-25,31.99,31.42,24.952313,-0.00659447326329
2007-04-26,31.940001,31.440001,24.788307,0.000315018283346
2007-04-27,31.91,31.469999,24.796117,-0.0219719388062
2007-04-30,31.75,31.02,24.25724,0.000643724226383
2007-05-01,31.299999,30.879999,24.27286,0.00224969492247
2007-05-02,31.700001,30.969999,24.327528,0.0108558219651
2007-05-03,31.58,30.93,24.593062,-0.00573252389123
2007-05-08,31.700001,31.25,24.569632,0.0182682876281
2007-05-09,32.18,31.42,25.022602,-0.0288132249662
2007-05-10,31.99,31.129999,24.311908,0.0168820938523
2007-05-11,31.700001,30.66,24.725828,-0.011116518572
2007-05-14,31.610001,31.26,24.452485,-0.00930532759758
2007-05-15,31.58,30.92,24.226002,0.00289714464285
2007-05-16,31.379999,30.809999,24.29629,0.0406291398994
2007-05-17,32.799999,31.58,25.303755,-0.00433046072244
2007-05-18,32.830002,32.060001,25.194415,0.00556418018876
2007-05-21,32.490002,32.189999,25.334992,0.0487315347104
2007-05-22,34.34,33.599998,26.600182,0.00789594620814
2007-05-23,35.049999,34.0,26.811047,-0.0313635593449
2007-05-24,34.369999,33.200001,25.983207,-0.000300700933365
2007-05-25,33.799999,33.119999,25.975395,-0.0200431930917
2007-05-29,33.380001,32.470001,25.459948,0.00214495291761
2007-05-30,33.369999,32.450001,25.514617,0.0157914153049
2007-05-31,33.400002,32.82,25.920727,0.000301296462316
2007-06-01,33.650002,33.189999,25.928538,-0.0087733434134
2007-06-04,33.209999,32.77,25.702053,-0.0314840965007
2007-06-05,32.98,31.780001,24.905453,-0.00818645153675
2007-06-06,32.0,31.41,24.702398,-0.0288666187963
2007-06-07,31.6,30.42,23.999517,0.00777960905716
2007-06-08,31.0,30.42,24.186952,0.00386724633615
2007-06-11,31.24,30.85,24.28067,-0.0227726575681
