Date,High,Low,Close,Tmrw_return
2007-01-08,6.98,6.72,6.688795,0.0271251953302
2007-01-10,7.18,6.92,6.785594,0.0460011484064
2007-01-22,6.94,6.61,6.408079,0.00902257648387
2007-01-29,6.76,6.46,6.379039,-0.0106789504559
2007-02-01,6.75,6.58,6.524237,0.00591725208292
2007-02-02,6.9,6.71,6.562957,0.00734751295777
2007-02-12,6.74,6.61,6.437118,-0.0197424158271
2007-02-14,6.62,6.53,6.359679,0.00606989844115
2007-02-15,6.74,6.55,6.398399,0.0179914085134
2007-02-16,6.77,6.56,6.514557,0.0278406772143
2007-02-22,6.93,6.72,6.621036,0.0188274333312
2007-02-27,6.9,6.57,6.466158,-0.0120483357043
2007-03-01,6.65,6.39,6.28224,-0.0124032575485
2007-03-08,6.63,6.51,6.33064,0.0181822365445
2007-03-09,6.7,6.49,6.446798,0.00449444662592
2007-03-12,6.76,6.64,6.475838,-0.0165791834836
2007-03-14,6.67,6.4,6.31128,0.0167304827476
2007-03-15,6.64,6.43,6.417759,-0.0151978959863
2007-03-16,6.64,6.52,6.32096,-0.0154324412067
2007-03-22,6.33,6.05,5.856326,-0.030203673692
2007-03-23,6.07,5.81,5.682088,0.0285493926756
2007-03-26,6.05,5.82,5.846646,-0.00664462709753
2007-03-27,6.07,5.91,5.807926,-0.0202026159575
2007-03-29,5.81,5.56,5.48849,0.0140107348515
2007-03-30,5.79,5.65,5.565929,-0.00698073957851
2007-04-03,5.84,5.67,5.50785,0.00350882004503
2007-04-04,5.72,5.65,5.52721,0.0207978829744
2007-04-05,5.89,5.67,5.643368,0.0170072535853
2007-04-09,5.96,5.77,5.740167,0.0348004593515
2007-04-10,6.16,5.89,5.943444,-0.00162984454388
2007-04-12,6.25,6.13,6.001524,0.0223294301427
2007-04-17,6.35,6.23,6.059603,0.0205540184545
2007-04-18,6.66,6.21,6.185441,0.0186052645684
2007-04-19,6.67,6.25,6.3016,-0.0170415226361
2007-04-24,6.43,6.11,6.127362,-0.027223474507
2007-04-26,7.49,6.5,7.211508,-0.0369145535389
2007-05-01,7.1,6.81,6.669435,0.0115441378108
2007-05-02,7.08,6.9,6.746874,0.00429497891135
2007-05-15,7.41,7.1,6.911432,0.0221617093554
2007-05-17,7.44,7.2,6.988871,0.00414656865646
2007-05-24,7.46,7.12,6.921112,0.0262265335574
2007-05-29,7.45,7.16,7.066311,-0.0277796278892
2007-05-31,7.23,7.06,6.863033,0.0250709806641
2007-06-01,7.41,7.1,7.037271,0.00274714746115
2007-06-12,7.38,7.11,6.882393,0.0125786532546
2007-06-15,7.32,7.17,6.969511,0.0082989083511
2007-06-19,7.43,7.14,7.017911,-0.0110958116715
2007-06-21,7.36,7.13,7.10503,-0.0178699764405
2007-06-25,7.26,7.11,6.959832,0.00968863671917
2007-06-26,7.28,7.13,7.027591,0.0163937357353
2007-06-27,7.44,7.18,7.143749,-0.00953034550974
2007-06-29,7.52,7.32,7.11471,0.0347628835828
2007-07-02,7.73,7.45,7.366387,0.0104576086429
2007-07-10,7.74,7.57,7.414786,0.0533799084762
2007-07-18,8.33,7.93,7.985899,0.0735883232371
2007-07-27,8.07,7.78,7.559984,0.0315086020214
2007-07-31,8.28,7.92,7.666463,-0.00887778685695
2007-08-01,8.03,7.65,7.598703,0.0226710250085
2007-08-06,7.94,7.63,7.579344,-0.0457297582326
2007-08-08,7.57,6.84,6.998551,-0.0423791771956
2007-08-09,7.19,6.88,6.708155,0.0656201541721
2007-08-10,7.58,6.72,7.163109,0.0200675417866
2007-08-13,7.68,7.34,7.308307,-0.00664448981084
2007-08-16,7.22,6.77,6.979191,0.0631505691837
2007-08-21,7.67,7.35,7.405106,0.0219789184616
2007-08-22,7.86,7.71,7.569664,-0.0089916924414
2007-08-23,7.91,7.72,7.501905,0.019169895016
2007-08-24,8.0,7.75,7.647103,-0.0282433066438
2007-08-27,7.95,7.66,7.434145,-0.025050660014
2007-08-28,7.65,7.48,7.250228,-0.00401343434264
2007-09-04,8.44,8.04,8.024618,-0.0231858230065
2007-09-05,8.28,7.99,7.840701,0.0147060803616
2007-09-10,8.18,7.84,7.772941,0.0148334600681
2007-09-25,9.55,9.07,9.137804,-0.0106497532251
2007-09-27,9.37,9.11,8.915167,-0.0186306856655
2007-09-28,9.3,8.99,8.750609,-0.0044346534449
2007-10-02,9.2,9.04,8.837728,-0.0425119542788
2007-10-03,9.09,8.62,8.469893,0.00342263278075
2007-10-10,9.15,8.96,8.779648,-0.0279504043103
2007-10-11,9.19,8.71,8.537651,0.016863904377
2007-10-23,8.96,8.73,8.65381,-0.0260637781551
2007-10-30,9.28,8.96,8.866767,0.00652894181663
2007-11-07,9.26,8.76,8.489253,-0.0383546233881
2007-11-09,8.36,8.05,7.821341,-0.00496285231564
2007-11-20,8.63,8.19,7.937499,-0.0234433080994
2007-11-26,8.49,8.14,7.8891,0.0266359201453
2007-11-29,8.98,8.72,8.62477,0.0188999623675
